"","x"
"1",0.745964678317542
"2",0.0191945461736817
"3",0.394894470887185
"4",0.0589128414374995
"5",0.574232644626051
"6",0.0571724765360847
"7",0.999994986890669
"8",0.0197836225229149
"9",0.159096171413209
"10",0.000534270809718264
"11",0.815856624347219
"12",0.898452269499383
"13",0.740804917331987
"14",0.820463192962714
"15",0.997193318055614
"16",0.0702400019975708
"17",0.490887063480857
"18",0.743157812846819
"19",0.686185319792154
"20",0.110157410632107
"21",0.128895247973592
"22",0.158566716730109
"23",0.731305776405751
"24",0.993481632532637
"25",0.0780511918691493
"26",0.0464479468881163
"27",0.207085313095244
"28",0.570217327195858
"29",0.740721511061964
"30",0.724534041891601
"31",0.0854709359013034
"32",0.0113296244416114
"33",0.452250841864031
"34",0.739851604029888
"35",0.086991890604255
"36",0.114680528787127
"37",0.999972654908835
"38",0.422847107444421
"39",0.125378211525657
"40",0.0972617285865722
"41",0.515551142797401
"42",0.475996495433119
"43",0.834964611065829
"44",0.663477095462908
"45",0.109023540120876
"46",0.0755708692824601
"47",0.0369628486228128
"48",0.160309313453552
"49",0.109038597490306
"50",0.310438703109557
"51",0.000882888487393773
"52",0.217152699550419
"53",0.0506671427962895
"54",0.314023448937617
"55",0.124202105390417
"56",0.153420735227886
"57",0.999869294226207
"58",0.393570879939485
"59",0.772548645355903
"60",0.999946381928748
"61",0.000143415716289143
"62",0.826068939543158
"63",0.128125070422492
"64",0.469392433620441
"65",0.729233205089697
"66",0.553061594338527
"67",0.000218726765093233
"68",0.043337443190479
"69",0.0667877753656811
"70",0.423336217331476
"71",0.34352506588677
"72",0.742300619395617
"73",0.0430012074761496
"74",0.100506242340105
"75",0.0623772703904106
"76",0.214801577985476
"77",0.117851311079154
"78",0.138069792712315
"79",0.343831601426392
"80",0.0409127379257877
"81",0.740539829938389
"82",0.0212889573248909
"83",1.12614958737564e-06
"84",0.369540050216398
"85",0.336868441347686
"86",0.30863009243641
"87",0.74754734861294
"88",0.241473823932872
"89",0.0937749898264532
"90",0.746152419340305
"91",0.218371850016861
"92",0.741048771111729
"93",0.66981946327304
"94",0.52610060564851
"95",0.0440871492282768
"96",0.14737162550903
"97",0.126569825302223
"98",0.971248366013731
"99",0.124091496968654
"100",0.0614577217232466
"101",0.74607145464136
"102",0.122964477302362
"103",0.274557847199422
"104",0.0821829385062932
"105",0.715552735054268
