"","x"
"1",-0.505050505050505
"2",-0.505050505050505
"3",-0.505050505050505
"4",-0.505050505050505
"5",-0.505050505050505
"6",-0.303030303030303
"7",-0.505050505050505
"8",-0.303030303030303
"9",-0.505050505050505
"10",-0.505050505050505
"11",-0.303030303030303
"12",-0.505050505050505
"13",-0.505050505050505
"14",-0.505050505050505
"15",-0.505050505050505
"16",-0.505050505050505
"17",-0.303030303030303
"18",-0.505050505050505
"19",-0.505050505050505
"20",-0.505050505050505
"21",-0.505050505050505
"22",-0.505050505050505
"23",-0.505050505050505
"24",-0.505050505050505
"25",-0.505050505050505
"26",-0.505050505050505
"27",-0.505050505050505
"28",-0.505050505050505
"29",-0.505050505050505
"30",-0.505050505050505
"31",-0.505050505050505
"32",-0.505050505050505
"33",-0.505050505050505
"34",-0.505050505050505
"35",-0.707070707070708
"36",-0.505050505050505
"37",-0.505050505050505
"38",-0.505050505050505
"39",-0.505050505050505
"40",-0.707070707070708
"41",-0.505050505050505
"42",-0.505050505050505
"43",-0.505050505050505
"44",-0.505050505050505
"45",-0.505050505050505
"46",-0.505050505050505
"47",-0.505050505050505
"48",-0.505050505050505
"49",-0.707070707070708
"50",-0.505050505050505
"51",-0.707070707070708
"52",-0.707070707070708
"53",-0.505050505050505
"54",-0.505050505050505
"55",-0.505050505050505
"56",-0.505050505050505
"57",-0.505050505050505
"58",-0.505050505050505
"59",-0.505050505050505
"60",-0.505050505050505
"61",-0.505050505050505
"62",-0.505050505050505
"63",-0.505050505050505
"64",-0.505050505050505
"65",-0.505050505050505
"66",-0.505050505050505
"67",-0.505050505050505
"68",-0.303030303030303
"69",-0.303030303030303
"70",-0.707070707070708
"71",-0.505050505050505
"72",-0.505050505050505
"73",-0.505050505050505
"74",-0.303030303030303
"75",-0.505050505050505
"76",-0.505050505050505
"77",-0.505050505050505
"78",-0.505050505050505
"79",-0.303030303030303
"80",-0.505050505050505
"81",-0.505050505050505
"82",-0.707070707070708
"83",-0.505050505050505
"84",-0.505050505050505
"85",-0.505050505050505
"86",-0.505050505050505
"87",-0.505050505050505
"88",-0.303030303030303
"89",-0.707070707070708
"90",-0.505050505050505
"91",-0.707070707070708
"92",-0.505050505050505
"93",-0.303030303030303
"94",-0.505050505050505
"95",-0.505050505050505
"96",-0.505050505050505
"97",-0.303030303030303
"98",-0.505050505050505
"99",-0.505050505050505
"100",-0.303030303030303
"101",-0.707070707070708
"102",-0.505050505050505
"103",-0.505050505050505
"104",-0.505050505050505
"105",-0.303030303030303
"106",-0.505050505050505
"107",-0.505050505050505
"108",-0.505050505050505
"109",-0.505050505050505
"110",-0.707070707070708
"111",-0.303030303030303
"112",-0.505050505050505
"113",-0.505050505050505
"114",-0.505050505050505
"115",-0.303030303030303
"116",-0.505050505050505
"117",-0.505050505050505
"118",-0.505050505050505
"119",-0.505050505050505
"120",-0.505050505050505
"121",-0.505050505050505
"122",-0.505050505050505
"123",-0.90909090909091
"124",-0.505050505050505
"125",-0.505050505050505
"126",-0.505050505050505
"127",-0.505050505050505
"128",-0.505050505050505
"129",-0.505050505050505
"130",-0.505050505050505
"131",-0.303030303030303
