"","x"
"1",-1.53030303030303
"2",-1.40909090909091
"3",-1.5
"4",-1.59090909090909
"5",-1.56060606060606
"6",-1.46969696969697
"7",-1.71212121212121
"8",-1.5
"9",-1.83333333333333
"10",-1.31818181818182
"11",-1.46969696969697
"12",-1.5
"13",-1.62121212121212
"14",-1.56060606060606
"15",-1.59090909090909
"16",-1.59090909090909
"17",-1.37878787878788
"18",-1.74242424242424
"19",-1.59090909090909
"20",-1.40909090909091
"21",-1.65151515151515
"22",-1.77272727272727
"23",-1.8030303030303
"24",-1.56060606060606
"25",-1.53030303030303
"26",-1.65151515151515
"27",-1.59090909090909
"28",-1.56060606060606
"29",-1.34848484848485
"30",-1.59090909090909
"31",-1.74242424242424
"32",-1.59090909090909
"33",-1.68181818181818
"34",-1.34848484848485
"35",-1.34848484848485
"36",-1.68181818181818
"37",-1.83333333333333
"38",-1.68181818181818
"39",-1.5
"40",-1.31818181818182
"41",-1.56060606060606
"42",-1.34848484848485
"43",-1.37878787878788
"44",-1.59090909090909
"45",-1.28787878787879
"46",-1.53030303030303
"47",-1.65151515151515
"48",-1.56060606060606
"49",-1.25757575757576
"50",-1.34848484848485
"51",-1.46969696969697
"52",-1.8030303030303
"53",-1.31818181818182
"54",-1.5
"55",-1.53030303030303
"56",-1.40909090909091
"57",-1.1969696969697
"58",-2.04545454545455
"59",-1.65151515151515
"60",-1.43939393939394
"61",-1.53030303030303
"62",-1.68181818181818
"63",-1.8030303030303
"64",-1.1969696969697
"65",-1.83333333333333
"66",-1.53030303030303
"67",-2.01515151515152
"68",-1.56060606060606
"69",-1.62121212121212
"70",-1.34848484848485
"71",-1.40909090909091
"72",-1.89393939393939
"73",-1.16666666666667
"74",-1.43939393939394
"75",-1.5
"76",-1.74242424242424
"77",-1.46969696969697
"78",-1.77272727272727
"79",-1.46969696969697
"80",-1.46969696969697
"81",-1.5
"82",-1.28787878787879
"83",-1.53030303030303
"84",-1.68181818181818
"85",-1.62121212121212
"86",-1.56060606060606
"87",-1.59090909090909
"88",-1.10606060606061
"89",-1.71212121212121
"90",-1.46969696969697
"91",-1.53030303030303
"92",-1.10606060606061
"93",-1.74242424242424
"94",-1.31818181818182
"95",-1.86363636363636
"96",-1.74242424242424
"97",-1.34848484848485
"98",-1.5
"99",-1.62121212121212
"100",-1.8030303030303
"101",-1.56060606060606
"102",-1.71212121212121
"103",-1.43939393939394
"104",-1.43939393939394
"105",-1.86363636363636
"106",-1.83333333333333
"107",-1.65151515151515
"108",-0.984848484848485
"109",-1.98484848484848
"110",-1.25757575757576
"111",-1.68181818181818
"112",-1.77272727272727
"113",-1.59090909090909
"114",-1.43939393939394
"115",-1.59090909090909
