"","x"
"1",-1.61406378327727
"2",-1.85209016642019
"3",-1.66554100814576
"4",-2.1072289632641
"5",-1.88670189887043
"6",-1.61963998796468
"7",-1.66172829874952
"8",-1.93230375659479
"9",-2.24755146293378
"10",-1.98667337071303
"11",-2.18628321182925
"12",-1.76904557868545
"13",-1.922448609162
"14",-2.35238366683024
"15",-1.70825482250864
"16",-1.86419751006861
"17",-1.99388766118814
"18",-2.45115376307695
"19",-2.10073166688033
"20",-1.99504044438782
"21",-2.4545959059893
"22",-1.75013292186686
"23",-1.80430967551988
"24",-2.19873469892289
"25",-1.78208297514752
"26",-2.64023050098708
"27",-1.8464567737885
"28",-2.01693805409004
"29",-2.0287653720462
"30",-2.32290586860591
"31",-2.27850166250339
"32",-2.12117449830429
"33",-1.76713251498647
"34",-1.38823246252943
"35",-1.89761052343863
"36",-1.96555380127401
"37",-2.10504867369038
"38",-2.26070051220966
"39",-2.61400781325615
"40",-3.16279728854031
"41",-1.79488553300499
"42",-2.22703728398568
"43",-1.90954544234676
"44",-1.82697078390067
"45",-1.6240979836899
"46",-2.21446497437831
"47",-1.6252827377891
"48",-1.85993106495354
"49",-1.95729094842247
"50",-2.01293994699858
"51",-1.60304070031619
"52",-1.92244614724208
"53",-1.68765359826666
"54",-1.78898398100625
"55",-1.65795951948798
"56",-2.39654920996474
"57",-2.20966480754066
"58",-1.6644195788402
"59",-2.94635209154806
"60",-1.64345773433262
"61",-2.45617880425486
"62",-2.63674208819991
"63",-2.62549093047421
"64",-2.03285214960996
"65",-1.89943847544147
"66",-2.91979082551066
"67",-2.23755728265816
"68",-1.65998795760172
"69",-2.72684518147095
"70",-2.34543274975422
"71",-2.26197394766789
"72",-1.98993357859198
"73",-1.86021797640678
"74",-2.27864075825014
"75",-1.51691640174443
"76",-1.99469875025668
"77",-1.47774851772483
"78",-1.69208559567159
"79",-2.01958631467943
"80",-2.32346226677339
"81",-2.27504212443827
"82",-1.96281895837157
"83",-1.97458498185811
"84",-1.75899740899602
"85",-2.22724857621212
"86",-2.28943794655826
"87",-2.56786404185554
"88",-1.97588081202825
"89",-1.83119579573598
"90",-1.5636836835928
"91",-2.42575629820302
"92",-1.81236359539889
"93",-2.0377453725195
"94",-2.90431363839359
"95",-2.25556534783613
"96",-2.4953519724706
"97",-2.05966461177054
"98",-1.85168829524945
"99",-2.13667566633793
"100",-2.39592746187796
"101",-1.74265586749183
"102",-2.52559927758618
"103",-2.16561360866662
"104",-2.96955061055897
"105",-1.6954459900504
"106",-1.77563869150092
"107",-1.69220147478154
"108",-2.1988210884061
"109",-1.57862306372204
"110",-2.86159217981308
"111",-2.14642751667386
"112",-1.98283242859828
"113",-2.0659992341796
"114",-2.46734105905474
"115",-1.89036454882657
"116",-2.23393844710239
"117",-2.08061535165636
"118",-1.74449156670632
"119",-1.68533738255589
"120",-1.76960715743016
"121",-1.82238437435971
"122",-2.23795605799537
"123",-1.53678435431047
"124",-1.45272857202865
"125",-1.46629602690677
"126",-1.90693761472299
"127",-2.37940438907333
"128",-2.44128810807321
"129",-2.4125872752636
"130",-2.29086151062742
"131",-2.04047387114927
"132",-1.77986935647544
"133",-2.79127641692879
"134",-1.9455872450158
"135",-2.14821173848526
"136",-2.19353160364083
"137",-2.45556463186142
"138",-1.82292134642607
"139",-1.96981369171183
"140",-2.76772026870215
"141",-1.83232228734277
"142",-2.14685327816175
"143",-1.88502165968394
"144",-2.07676825903468
"145",-2.35642002266635
"146",-1.88423527060492
"147",-1.15629580461693
"148",-1.68001244408551
"149",-2.46897453194208
"150",-1.56561539855117
"151",-1.90025489462962
"152",-2.50152264378493
"153",-2.02301824897271
"154",-2.20841242183774
"155",-1.76204813295156
"156",-3.26606973271804
"157",-1.70188450430583
"158",-1.52357823350745
"159",-2.83817266371098
"160",-2.32504688412541
"161",-1.64451149961117
"162",-2.41995716724682
"163",-1.91020644334268
"164",-2.1781275572919
"165",-1.60869684658005
"166",-2.01157097797874
"167",-1.83740442440866
"168",-2.38298098515153
"169",-1.84745525291399
"170",-1.71286833427605
"171",-1.79048424256451
"172",-2.11734595390413
"173",-1.57403527180622
"174",-1.79015575243501
"175",-2.26215596030378
"176",-1.7594646991198
"177",-2.37678681063009
"178",-1.89005334217496
"179",-1.92879655884887
"180",-3.69842353716203
"181",-2.02060323913596
"182",-1.67726291988497
"183",-2.09273963715112
"184",-2.02181411846965
"185",-2.12459166223599
"186",-1.90905907873622
"187",-1.9369741942245
"188",-3.07823082738679
"189",-1.56402523268522
"190",-1.91631367795388
"191",-1.80033110372273
"192",-1.85007534170693
"193",-2.28478262732605
"194",-1.69601132080967
"195",-2.20979965926756
"196",-1.50992898427209
"197",-2.53024877452799
"198",-1.87833997534469
"199",-2.09584927121043
"200",-2.33608849488322
"201",-2.99533212611667
"202",-2.03627937928534
"203",-3.04456714381461
"204",-1.89896894927865
"205",-2.49879143824905
"206",-1.75315734850492
"207",-1.86445138387702
"208",-1.57770330239042
"209",-1.81390935978783
"210",-1.95587463334362
"211",-1.72868501741263
"212",-2.03988213441904
"213",-1.9422667300328
"214",-1.85461362834049
"215",-1.9708684927862
"216",-2.31262825439531
"217",-2.31518822352193
"218",-2.19633776275208
"219",-2.2699525465091
"220",-2.37789307871316
"221",-2.39281206296738
"222",-1.58772045970863
"223",-1.82346572204022
"224",-1.8607177370313
"225",-1.41493366576563
"226",-1.96447999715579
"227",-1.85483545304461
"228",-1.72842793385817
"229",-1.66769348735242
"230",-2.47210818277662
"231",-2.61278875558922
"232",-1.9577015358439
"233",-1.5301335856338
"234",-1.7375356946561
"235",-1.84079308495964
"236",-1.54479193028195
"237",-1.86694638852709
"238",-1.89332256074847
"239",-1.80144452352229
"240",-1.67798179802317
"241",-2.83899106629754
"242",-1.53829052281555
"243",-2.01604653748934
"244",-1.92328064585335
"245",-2.0896698261973
"246",-1.38615657648466
"247",-1.94792360445765
"248",-2.03009039285412
"249",-1.37080882403028
"250",-1.78238603012314
"251",-1.7216715715183
"252",-2.29673486467486
"253",-1.71661121649975
"254",-2.91846131275485
"255",-1.73735309864324
"256",-2.29317982300368
"257",-1.72779545856499
"258",-2.35407424887996
"259",-1.51008200617209
"260",-2.37850754180764
"261",-1.5375052400604
"262",-1.77216354053638
"263",-1.64485548851431
"264",-1.78368144177427
"265",-1.59176293904581
"266",-2.48031640401946
"267",-2.32353255167571
"268",-1.30878055995084
"269",-1.87979085605464
"270",-1.92876895229121
"271",-1.56246840600304
"272",-2.56431298183293
"273",-2.14245825350649
"274",-1.57801635464277
"275",-2.42264756900568
"276",-2.22255752818476
"277",-1.15631919639556
"278",-2.00537216433607
"279",-2.24273037374335
"280",-3.02034613823534
"281",-2.19726563875364
