"","x"
"1",-0.484848484848485
"2",-0.575757575757576
"3",-0.606060606060606
"4",-0.515151515151515
"5",-0.515151515151515
"6",-0.545454545454545
"7",-0.393939393939394
"8",-0.363636363636364
"9",-0.484848484848485
"10",-0.424242424242424
"11",-0.484848484848485
"12",-0.484848484848485
"13",-0.515151515151515
"14",-0.606060606060606
"15",-0.545454545454545
"16",-0.515151515151515
"17",-0.636363636363636
"18",-0.606060606060606
"19",-0.515151515151515
"20",-0.545454545454545
"21",-0.363636363636364
"22",-0.545454545454545
"23",-0.454545454545455
"24",-0.515151515151515
"25",-0.454545454545455
"26",-0.606060606060606
"27",-0.515151515151515
"28",-0.424242424242424
"29",-0.515151515151515
"30",-0.454545454545455
"31",-0.393939393939394
"32",-0.606060606060606
"33",-0.454545454545455
"34",-0.606060606060606
"35",-0.424242424242424
"36",-0.545454545454545
"37",-0.454545454545455
"38",-0.515151515151515
"39",-0.424242424242424
"40",-0.575757575757576
"41",-0.575757575757576
"42",-0.515151515151515
"43",-0.575757575757576
"44",-0.515151515151515
"45",-0.484848484848485
"46",-0.454545454545455
"47",-0.545454545454545
"48",-0.393939393939394
"49",-0.515151515151515
"50",-0.515151515151515
"51",-0.484848484848485
"52",-0.575757575757576
"53",-0.515151515151515
"54",-0.515151515151515
"55",-0.424242424242424
"56",-0.515151515151515
"57",-0.484848484848485
"58",-0.575757575757576
"59",-0.515151515151515
"60",-0.515151515151515
"61",-0.545454545454545
"62",-0.545454545454545
"63",-0.515151515151515
"64",-0.515151515151515
"65",-0.545454545454545
"66",-0.545454545454545
"67",-0.454545454545455
"68",-0.454545454545455
"69",-0.515151515151515
"70",-0.424242424242424
"71",-0.515151515151515
"72",-0.484848484848485
"73",-0.545454545454545
"74",-0.606060606060606
"75",-0.545454545454545
"76",-0.454545454545455
"77",-0.484848484848485
"78",-0.454545454545455
"79",-0.424242424242424
"80",-0.424242424242424
"81",-0.606060606060606
"82",-0.424242424242424
"83",-0.636363636363636
"84",-0.515151515151515
"85",-0.545454545454545
"86",-0.484848484848485
"87",-0.484848484848485
"88",-0.515151515151515
"89",-0.454545454545455
"90",-0.424242424242424
"91",-0.454545454545455
"92",-0.484848484848485
"93",-0.454545454545455
"94",-0.515151515151515
"95",-0.606060606060606
"96",-0.484848484848485
"97",-0.636363636363636
"98",-0.515151515151515
"99",-0.545454545454545
"100",-0.424242424242424
"101",-0.515151515151515
"102",-0.515151515151515
"103",-0.606060606060606
"104",-0.454545454545455
"105",-0.454545454545455
"106",-0.515151515151515
"107",-0.545454545454545
"108",-0.575757575757576
"109",-0.454545454545455
"110",-0.636363636363636
"111",-0.545454545454545
"112",-0.484848484848485
"113",-0.484848484848485
"114",-0.515151515151515
"115",-0.545454545454545
"116",-0.454545454545455
"117",-0.454545454545455
"118",-0.484848484848485
"119",-0.454545454545455
"120",-0.484848484848485
"121",-0.454545454545455
"122",-0.545454545454545
"123",-0.454545454545455
"124",-0.515151515151515
"125",-0.515151515151515
"126",-0.575757575757576
"127",-0.515151515151515
"128",-0.545454545454545
"129",-0.424242424242424
"130",-0.454545454545455
"131",-0.454545454545455
"132",-0.575757575757576
"133",-0.606060606060606
"134",-0.515151515151515
"135",-0.484848484848485
"136",-0.484848484848485
"137",-0.575757575757576
"138",-0.666666666666667
"139",-0.515151515151515
"140",-0.424242424242424
"141",-0.575757575757576
"142",-0.575757575757576
"143",-0.484848484848485
"144",-0.424242424242424
"145",-0.515151515151515
"146",-0.454545454545455
"147",-0.515151515151515
"148",-0.515151515151515
"149",-0.484848484848485
"150",-0.515151515151515
"151",-0.484848484848485
"152",-0.666666666666667
"153",-0.606060606060606
"154",-0.393939393939394
"155",-0.424242424242424
"156",-0.575757575757576
"157",-0.424242424242424
"158",-0.515151515151515
"159",-0.515151515151515
"160",-0.575757575757576
"161",-0.515151515151515
"162",-0.515151515151515
"163",-0.515151515151515
"164",-0.575757575757576
"165",-0.484848484848485
"166",-0.454545454545455
"167",-0.393939393939394
"168",-0.545454545454545
"169",-0.484848484848485
"170",-0.484848484848485
"171",-0.575757575757576
"172",-0.606060606060606
"173",-0.515151515151515
"174",-0.515151515151515
"175",-0.484848484848485
"176",-0.484848484848485
"177",-0.515151515151515
"178",-0.424242424242424
"179",-0.606060606060606
"180",-0.424242424242424
"181",-0.484848484848485
"182",-0.424242424242424
"183",-0.484848484848485
"184",-0.454545454545455
"185",-0.545454545454545
"186",-0.484848484848485
"187",-0.575757575757576
"188",-0.575757575757576
"189",-0.424242424242424
"190",-0.545454545454545
"191",-0.545454545454545
"192",-0.515151515151515
"193",-0.545454545454545
"194",-0.575757575757576
"195",-0.545454545454545
"196",-0.424242424242424
"197",-0.575757575757576
"198",-0.424242424242424
"199",-0.696969696969697
"200",-0.454545454545455
"201",-0.515151515151515
"202",-0.575757575757576
"203",-0.454545454545455
"204",-0.454545454545455
"205",-0.545454545454545
"206",-0.666666666666667
"207",-0.545454545454545
"208",-0.575757575757576
"209",-0.454545454545455
"210",-0.424242424242424
"211",-0.484848484848485
"212",-0.454545454545455
"213",-0.606060606060606
"214",-0.545454545454545
"215",-0.545454545454545
"216",-0.424242424242424
"217",-0.515151515151515
"218",-0.454545454545455
"219",-0.515151515151515
"220",-0.545454545454545
"221",-0.515151515151515
"222",-0.515151515151515
"223",-0.545454545454545
"224",-0.454545454545455
"225",-0.393939393939394
"226",-0.484848484848485
"227",-0.454545454545455
"228",-0.484848484848485
"229",-0.454545454545455
"230",-0.515151515151515
"231",-0.515151515151515
"232",-0.454545454545455
"233",-0.575757575757576
"234",-0.484848484848485
"235",-0.484848484848485
"236",-0.575757575757576
"237",-0.515151515151515
"238",-0.545454545454545
"239",-0.515151515151515
"240",-0.636363636363636
"241",-0.515151515151515
"242",-0.484848484848485
"243",-0.575757575757576
"244",-0.515151515151515
"245",-0.606060606060606
"246",-0.515151515151515
"247",-0.575757575757576
"248",-0.484848484848485
"249",-0.575757575757576
"250",-0.454545454545455
"251",-0.484848484848485
"252",-0.393939393939394
"253",-0.454545454545455
"254",-0.454545454545455
"255",-0.484848484848485
"256",-0.575757575757576
"257",-0.454545454545455
"258",-0.424242424242424
"259",-0.575757575757576
"260",-0.363636363636364
"261",-0.424242424242424
"262",-0.575757575757576
"263",-0.575757575757576
"264",-0.575757575757576
"265",-0.424242424242424
"266",-0.575757575757576
"267",-0.515151515151515
