"","x"
"1",-2.15
"2",-2.95
"3",-2.1
"4",-2.2
"5",-2.4
"6",-3
"7",-2.35
"8",-1.2
"9",-1.5
"10",-1.45
"11",-1.75
"12",-3.05
"13",-2.55
"14",-1.95
"15",-1.65
"16",-1.7
"17",-1.3
"18",-1.05
"19",-1.7
"20",-2.3
"21",-1.4
"22",-4
"23",-2.35
"24",-1.55
"25",-1.8
"26",-2.1
"27",-1.65
"28",-3.2
"29",-1.3
"30",-2.7
"31",-1.6
"32",-1.8
"33",-1.45
"34",-4
"35",-3.6
"36",-1.7
"37",-4
"38",-2.35
"39",-1.95
"40",-1.3
"41",-2
"42",-4
"43",-1.7
"44",-3.05
"45",-2
"46",-4
"47",-1.45
"48",-1.9
"49",-2.6
"50",-1.65
"51",-2.45
"52",-0.95
"53",-1.75
"54",-2.05
"55",-1.4
"56",-1.8
"57",-1.45
"58",-1.4
"59",-1.45
"60",-1.15
"61",-3.5
"62",-2.85
"63",-1.35
"64",-1.75
"65",-1.15
"66",-1.65
"67",-1.8
"68",-2.1
"69",-1.65
"70",-2.9
"71",-2.65
"72",-2.25
"73",-1.5
"74",-1.3
"75",-1.4
"76",-2.35
"77",-1.55
"78",-1.65
"79",-2.15
"80",-2.5
"81",-1.65
"82",-2.8
"83",-1.7
"84",-0.95
"85",-2.2
"86",-1.85
"87",-1.15
"88",-2.65
"89",-1.95
"90",-1.95
"91",-1.75
"92",-1.3
"93",-3.65
"94",-1.75
"95",-3.1
"96",-2.25
"97",-1.05
"98",-4
"99",-1.3
"100",-1.9
"101",-1.2
"102",-3.3
"103",-1.45
"104",-3.4
"105",-1.6
"106",-1.9
"107",-1.3
"108",-1.7
"109",-2.7
"110",-1.9
"111",-1.95
"112",-2.1
"113",-2.2
"114",-3.3
"115",-1.85
"116",-1.95
"117",-4
"118",-1.5
"119",-2.3
"120",-2.05
"121",-1.15
"122",-2.7
"123",-2.1
"124",-1.8
"125",-2
"126",-1.25
"127",-1.55
"128",-1.95
"129",-1.75
"130",-3.4
"131",-1.8
"132",-1.45
"133",-2.05
"134",-1.6
"135",-3
"136",-2.6
"137",-4
"138",-2.4
"139",-1.85
"140",-1
"141",-4
"142",-3.65
"143",-1.8
"144",-1.55
"145",-2.25
"146",-1.05
"147",-1.5
"148",-1.65
"149",-1.75
"150",-2.8
"151",-1.55
"152",-1
"153",-3.5
"154",-2.4
"155",-1.9
"156",-1.4
"157",-1.1
"158",-1.5
"159",-1.9
"160",-2.25
"161",-1.45
"162",-1.45
"163",-2.7
"164",-3.65
"165",-4
"166",-1.3
"167",-1.25
"168",-3.1
"169",-1.75
"170",-1.35
"171",-1.25
"172",-3.15
"173",-2.05
"174",-1.15
"175",-1.75
"176",-1.15
"177",-2.65
"178",-1.8
"179",-4
"180",-1.1
"181",-1.55
"182",-1.8
"183",-1.2
"184",-1.6
"185",-1.45
"186",-4
"187",-1.1
"188",-3
"189",-1.8
"190",-2.95
"191",-2.75
"192",-2.3
"193",-3.35
"194",-2.4
"195",-3.9
"196",-4
"197",-2.7
"198",-0.8
"199",-3.05
"200",-1.55
"201",-1.3
"202",-1.8
"203",-2.3
"204",-3
"205",-2.05
"206",-2.1
"207",-2.3
"208",-1.6
"209",-1.1
"210",-2.65
"211",-1.45
"212",-2.05
"213",-3.85
"214",-4
"215",-1.2
"216",-1.85
"217",-4
"218",-4
"219",-2.05
"220",-1.6
"221",-1.6
"222",-1.55
"223",-1.45
"224",-2.4
"225",-0.7
"226",-1.05
"227",-2.25
"228",-1.95
"229",-1.75
"230",-1.75
"231",-2.3
"232",-1.35
"233",-1.8
"234",-1.9
"235",-1.65
"236",-1.95
"237",-1.4
"238",-2.75
"239",-1.75
"240",-3.15
"241",-4
"242",-1.8
"243",-2.4
"244",-2.65
"245",-2.5
"246",-4
"247",-1.6
"248",-1.6
"249",-1.15
"250",-1.75
"251",-1.45
"252",-1.05
"253",-4
"254",-2.35
"255",-1.95
"256",-1.75
"257",-1.75
"258",-1.95
"259",-1.75
"260",-4
"261",-2.15
"262",-1.9
"263",-4
"264",-2.7
"265",-4
"266",-1.4
"267",-2.2
"268",-2.25
"269",-2.45
"270",-1.05
"271",-0.8
"272",-1.85
"273",-1.6
"274",-3.65
"275",-2.2
"276",-3.25
"277",-2
"278",-2.75
"279",-1.15
"280",-2.95
"281",-1.05
"282",-1.95
"283",-1.15
"284",-2.8
"285",-1.55
"286",-1.55
"287",-1.85
"288",-2.7
"289",-1.85
"290",-1.7
"291",-1.55
"292",-1.55
"293",-1.8
"294",-4
"295",-3.1
"296",-1.85
"297",-3.4
"298",-3.7
"299",-1.8
"300",-1.35
"301",-1.35
"302",-1.6
"303",-1.2
"304",-1.25
"305",-1.75
"306",-1.6
"307",-1.85
"308",-1.8
"309",-1.1
"310",-1.35
"311",-1.85
"312",-0.9
"313",-2.45
"314",-1.05
"315",-2.7
"316",-2.65
"317",-1.75
"318",-2.4
"319",-1.35
"320",-1.85
"321",-4
"322",-2.95
"323",-2.85
"324",-1.6
"325",-1.3
"326",-2.1
"327",-2.4
"328",-1.65
"329",-1.8
"330",-2.5
"331",-2
"332",-2.1
"333",-1.25
"334",-2.9
"335",-2.45
"336",-1.95
"337",-1.9
"338",-1.15
"339",-1.25
"340",-2.4
"341",-2
"342",-2.8
"343",-2.05
"344",-2.5
"345",-4
"346",-1.85
"347",-1.2
"348",-1.6
"349",-1.7
"350",-1.45
"351",-1.4
"352",-2.3
"353",-2
"354",-2.85
"355",-4
"356",-4
"357",-1.8
"358",-2.45
"359",-1.35
"360",-1.5
"361",-1.8
"362",-0.65
"363",-2.95
"364",-2.15
"365",-3.85
"366",-1.75
"367",-1.75
"368",-1.45
"369",-1.6
"370",-1.8
"371",-1.55
"372",-3.95
"373",-4
"374",-1.7
"375",-2.1
"376",-3.4
"377",-1.35
"378",-3.35
"379",-1.6
"380",-1.65
"381",-1.6
"382",-2.95
"383",-1.25
"384",-2.1
"385",-1.5
"386",-4
"387",-1.6
"388",-1.5
"389",-2
"390",-2.2
"391",-2
"392",-1.8
"393",-3.85
"394",-1.95
"395",-1.25
"396",-2.8
"397",-3.05
"398",-2.1
"399",-2.5
"400",-2.75
"401",-1.5
"402",-1.25
"403",-1.75
"404",-1.2
"405",-2.1
"406",-1.95
"407",-1.1
"408",-2.4
"409",-1.4
"410",-1.55
"411",-2
"412",-0.85
"413",-3.5
"414",-1.1
"415",-2.55
"416",-1.65
"417",-1.25
"418",-2.5
"419",-1.3
"420",-2.45
"421",-4
"422",-1.35
"423",-2.85
"424",-1.6
"425",-1.95
"426",-1.95
"427",-3.4
"428",-1.75
"429",-1.45
"430",-2.75
"431",-2.3
"432",-1.05
"433",-1.7
"434",-1.2
"435",-2.1
"436",-2.1
"437",-2.4
"438",-1.6
"439",-1.45
"440",-3.3
"441",-1.75
"442",-2.85
"443",-2.05
"444",-1.6
"445",-1.6
"446",-1.2
"447",-4
"448",-2.45
"449",-2.8
"450",-3.8
"451",-2.4
"452",-1.65
"453",-2.65
"454",-2.2
"455",-1.2
"456",-2.2
"457",-1.8
"458",-1.35
"459",-4
"460",-3.3
"461",-1.25
"462",-3.6
"463",-2.05
"464",-3
"465",-3.05
"466",-1.5
"467",-2.15
"468",-3.4
"469",-1.45
"470",-1.4
"471",-2
"472",-2.9
"473",-3.8
"474",-2.05
"475",-2.8
"476",-2.55
"477",-3.35
"478",-2.4
"479",-1.7
"480",-1.65
"481",-3.35
"482",-3.35
"483",-2.8
"484",-1.8
"485",-0.8
"486",-1.9
"487",-2.85
"488",-1.8
"489",-4
"490",-2.5
"491",-4
"492",-3.1
"493",-2.5
"494",-2.25
"495",-2.45
"496",-4
"497",-2
